youtube_id,comment,target,stance
vFrkf8WyJVc,I want to have succes mindset like Raj and financial mindset like Ankur. What a beautiful combination!!,ankur warikoo,neutral
vFrkf8WyJVc,I am waiting for this episode ❤😊,ankur warikoo,neutral
vFrkf8WyJVc,Both two have IDENTICAL Face ✅🤭,ankur warikoo,neutral
vFrkf8WyJVc,3:45 Maine yeh 2 hour ka podcast na dekh ke apna internet data price ka stock kharid liya guys ab 10 saal baad main croreeee pati ban jaunga 😂😂,ankur warikoo,against
vFrkf8WyJVc,"i started the video at 37k views and ended up at 83k+ views, ig this is enough to define no. 1 podcasting channel in India.",ankur warikoo,favor
vFrkf8WyJVc,Editor Respect button 🔥,ankur warikoo,neutral
vFrkf8WyJVc,Who is here after vaibhav kadnar post.??,ankur warikoo,neutral
vFrkf8WyJVc,Raj please change your background I think spacious or clear background is too good,ankur warikoo,against
vFrkf8WyJVc,14:34 Bro knows his audience very well.,ankur warikoo,neutral
vFrkf8WyJVc,Loved it. Very honest conversation. Suggestion to get Yuval Noah Harari too on the podcast,ankur warikoo,favor
vFrkf8WyJVc,Pura video deek Liya ek bar mein par hai adds ne distrac toh kiya par mein daati rahi . Aab or ek do bar baad mein deekhungi😅 tnx bro us vdo k Liya.😊,ankur warikoo,neutral
vFrkf8WyJVc,"You will never fall in love if it's true love, you will rise in love if it's true love..!!

Hats off to the quote.",ankur warikoo,neutral
vFrkf8WyJVc,"Raj sir, please invite Joseph Radhik on your podcast...he has a powerful story, valuable life lessons, and his experience can really inspire and guide many young people who watch your show...",ankur warikoo,neutral
vFrkf8WyJVc,The best way to save and live your relationship happily is to stay away from advices given by 3rd person. There's only two people in a relationship and only they should figure out things. If not then only a professional counselor.,ankur warikoo,against
vFrkf8WyJVc,Raj Bhai I have been following you seriously since 2022. I have watched almost all your podcasts. I want to watch Virat Kohli's podcast. And all over India only you can make this possible. So please bring Kohli sir.,ankur warikoo,favor
vFrkf8WyJVc,Most awaited guest on this channel 🎉,ankur warikoo,neutral
vFrkf8WyJVc,17:48 iss baat me sense hai hai 👍🏻😅,ankur warikoo,neutral
vFrkf8WyJVc,"What Ankur explained about marriages just made me cry, it’s so true 💔",ankur warikoo,favor
vFrkf8WyJVc,Respect to Raj's editor,ankur warikoo,neutral
vFrkf8WyJVc,35:59 at this moment Raj is speaking for us 😂😂😂. That's very true and it is happening in this world ❤❤❤,ankur warikoo,favor
vFrkf8WyJVc,Handsdown the best podcast ever❤❤,ankur warikoo,favor
vFrkf8WyJVc,"Ankur have a lot of wisdom on how relationship and human psychology works. This is another personality of Ankur Warikoo. I'm so grateful having this session. 

Thank you Raj and Ankur make my experience and knowledge great. ❤",ankur warikoo,favor
vFrkf8WyJVc,"Raj, honestly your podcast stands out because of the depth of research and the way you ask thoughtful questions. Many podcasts today invite guests but the conversation sometimes feels one-sided due to limited background preparation. Your discussions, on the other hand, always feel balanced and meaningful.

That’s why I genuinely think inviting Rajveer Sir for a conversation on Rajasthan history would be amazing. He doesn’t just talk about Rajasthan — he also connects it with the broader Indian history of that time, which makes the discussion much more insightful and relevant.

With your research-backed approach and his storytelling + historical perspective, this could turn into a powerful conversation — not just about kings and wars, but leadership, decision-making, alliances, and lessons that are still relevant today.

It would also be a refreshing addition to your usual modern-topic podcasts, and I believe many viewers like me would love to see this kind of deep yet practical historical discussion.

If others also want to see this collaboration, let's support this idea 👍",ankur warikoo,neutral
LhpZJwUboeI,"Get close to your parents, but not as close as beerbiceps
~Samay Raina",samay raina,favor
LhpZJwUboeI,"""If people stop laughing, they'll start asking questions"".  

                              ~ samay Raina",samay raina,favor
LhpZJwUboeI,Tera bhai still alive🫶🐉,samay raina,neutral
LhpZJwUboeI,The Aura of this shirt💀,samay raina,neutral
LhpZJwUboeI,"1. Bro made us cry twice and laugh a million times in the span of an hour and 20 mins 
2. Bro took stand for Apoorva 
3. Bro took stand for all women 
4. Bro took revenge for backlash on Ranveer's joke
5. Bro gave us wisdom that no one ever could.
6. Bro made an important statement about mental health and the irreversible damage it can do 
7. Bro revealed what Tanmay is for this community 
8. Bro exposed media and politics 
9. Bro exposed the harsh truth about fathers and them suppressing their emotions. 
10. Bro said what a mother really is. 
Conclusion: Bro was crayyyzyyyyy ❤🤘",samay raina,against
LhpZJwUboeI,"""India is a country of contacts""
   - Tanmay bhat",samay raina,neutral
LhpZJwUboeI,Bro literally controlled his tears in the whole show,samay raina,neutral
LhpZJwUboeI,"Bhai, show live dekhne ka bohot mann tha, thanks for posting this anyway! Love your content man, a small contribution to show support. 😅",samay raina,favor
LhpZJwUboeI,"""Jokes are being taken more seriously than drugs.""
This was the deep one!",samay raina,against
LhpZJwUboeI,"''If r*pe is inevitable, lie down and enjoy it'' said a sitting senior MLA (K.R Ramesh Kumar) in Karnataka Assembly. The statement was met with laughter by other members including the speaker. Till today the MLA not only roams free but enjoys all the luxuries a fking politician does! HE IS THE REAL THREAT, NOT THESE YOUNG GUYS",samay raina,against
LhpZJwUboeI,Netflix who? This is premium content 😭,samay raina,against
LhpZJwUboeI,'It was not Apoorva who were giving comeback to a RAPPER from gwalior it was a woman who were standing up for herself and winning against a man' 💅,samay raina,against
LhpZJwUboeI,"Others : Men are not loyal
Meanwhile Samay bhai with his shirt",samay raina,against
LhpZJwUboeI,Feels illegal watching this free😭,samay raina,against
LhpZJwUboeI,"""Internet is game we play to set high score in our bank accounts""
                                     ~ Samay raina",samay raina,against
LhpZJwUboeI,"""every revolution is a tiny joke""

               -- Samay Raina",samay raina,against
LhpZJwUboeI,"Samay's standup comedy 💀
Samay's sit-down comedy 💀💀💀",samay raina,favor
LhpZJwUboeI,Government against fake case💀                                 Government against serious case🤡,samay raina,against
LhpZJwUboeI,The aura of this shirt 🗿🗿...,samay raina,neutral
LhpZJwUboeI,maturity is when you realize that people who write 'maturity is when you realize...' have ZERO maturity.,samay raina,against
LhpZJwUboeI,"If you're mature enough you will realise the whole video was an emotional talk 
but because he was in character he had to put jokes inbetween",samay raina,neutral
LhpZJwUboeI,Beerbiceps :- The monk who sold Samay's ferrari 😂😂😂😂😂,samay raina,against
LhpZJwUboeI,"-The show exists because of you . 
-You don't exists because of the Show 
                                                - Samay's Dad",samay raina,favor
LhpZJwUboeI,"""The most personal is the most creative""
                                            -  Martin Scorsese",samay raina,neutral
LhpZJwUboeI,"Anyone watching this at 1-3 am😭

Didn't expect this much likes damnn",samay raina,neutral
LhpZJwUboeI,"""Log hasna band krdenge na to sawal uthana shuru krdenge"" that line 🔥👏🏻",samay raina,against
LhpZJwUboeI,"Nobody's talking about how supportive is balraj

Didn't expected this much likes",samay raina,against
LhpZJwUboeI,I never see this type of comment section where every usual comment had thousands of likes 😅❤❤❤,samay raina,against
LhpZJwUboeI,"""The monk who sold my ferrari!!""",samay raina,against
LhpZJwUboeI,"This too shall pass !
                                    - Balraaj (the legend)

Edit -  itne likes. . . ( ye toh Crezzy hi hogya 🥹)",samay raina,neutral
LhpZJwUboeI,My emotion during the video is be like 📈📉📈📉📈📉,samay raina,neutral
LhpZJwUboeI,Ohh nooo!! The OG channel profile picture is changed 🙁🙃,samay raina,against
LhpZJwUboeI,Samay's COMEBACK FEELS SO SO FCKN PERSONAL.... 😭😭,samay raina,favor
LhpZJwUboeI,"""Mera kashmir main ghar chala gya main tab nhi roya"" ❤❤
                                           ~ A man",samay raina,against
LhpZJwUboeI,"How he able to control his emotions, I'm stunned 😭",samay raina,neutral
LhpZJwUboeI,""" U only fight when fight is fair , when u have a chance of winning . When fight is not fair , u fuck off from there! ""
~ Samay Raina",samay raina,against
LhpZJwUboeI,"""Every joke is a tiny revolution.""
                                                     ~George Orwell
""Every revolution is a tiny joke.""
                                                     ~Indian Politics",samay raina,neutral
LhpZJwUboeI,"“Samay’s silence was loud, but this return was louder.”",samay raina,against
LhpZJwUboeI,"No justice delivered in Murder , Rape , corruption case but Everyone wants to ban JOKES .",samay raina,against
LhpZJwUboeI,"GOING TO BE 50M🔥🔥



(that too in 5 days)",samay raina,against
LhpZJwUboeI,"this was supposed to be a comedy show I didn't sign up for crying , samay 😭😭",samay raina,against
LhpZJwUboeI,"Irony is FIR filed against comedians for a joke a fuking joke.
But not a single FIR not even outrage for the r*pe and ac*d attack threats to apporva .
Welcome to India !!!",samay raina,against
LhpZJwUboeI,"It’s free on YouTube

He’s 10/10  😂😂😂",samay raina,favor
LhpZJwUboeI,Finally youtube icon changed❤,samay raina,neutral
LhpZJwUboeI,"""Last video before bed""
The video-💀",samay raina,neutral
LhpZJwUboeI,He is crying and his voice is cracking and he is just trying to be normal..... Too much emotional 😢,samay raina,neutral
LhpZJwUboeI,WE GOT SAMAY RAINA COMEBACK BEFORE GTA VI,samay raina,favor
LhpZJwUboeI,42:39 Ham ladke Hain Janab Aansu Aaye To bhi Hans kar Taal dete Hain,samay raina,neutral
LhpZJwUboeI,BeerBiceps legit asked himself :  would you watch latent for the rest of your life OR would you join it once and stop it forever☠☠☠,samay raina,against
LhpZJwUboeI,Time to break the internet 🔥,samay raina,favor
RwQ24JpDzL4,After samay he is the comedian who make us laugh,pranit more,neutral
RwQ24JpDzL4,Samay + Pranit = tabahiiiii,pranit more,against
RwQ24JpDzL4,Kitna free hoon video aate hi dekhne aa gya,pranit more,against
RwQ24JpDzL4,YUZI CHAHAL HOGA 💯✅,pranit more,against
RwQ24JpDzL4,29:42... that 'Chalo' 😂😂,pranit more,neutral
RwQ24JpDzL4,Imagine pranit bhai on latent 😂💀,pranit more,neutral
RwQ24JpDzL4,38:32  shreyas Iyer is also watching 😊,pranit more,neutral
RwQ24JpDzL4,Agar Pranit Bhai Latent pe hota to International case ho jata😂😂,pranit more,against
RwQ24JpDzL4,6:30 chacha ka chota hai 😂😂,pranit more,neutral
RwQ24JpDzL4,Cricketer Prithivi shaw tha 😂,pranit more,neutral
RwQ24JpDzL4,waiting for Samay's and Pranits collab,pranit more,neutral
RwQ24JpDzL4,no prithvi shaw harmed during making of this video,pranit more,neutral
RwQ24JpDzL4,kitna safe khelta he ye bhai ........... pura 100% germs maarta he ye banda 😂😂😂😂😂😂,pranit more,against
RwQ24JpDzL4,Vote for Pranit on Latent 2.0,pranit more,favor
RwQ24JpDzL4,42:42 piche black shirt wala toh cool ban gaya😂😂,pranit more,neutral
RwQ24JpDzL4,"Shejal sang so well guys , Amazing...",pranit more,neutral
RwQ24JpDzL4,Woh pichhe ja wala banda alag hi level ka tha 😂😂,pranit more,neutral
RwQ24JpDzL4,Cricketer Prithvi  Shaw 😅😅 hi the mai bhi tha show dekhne ke liye or Sejal ne usi ka hi naam liya tha😅😅😅,pranit more,neutral
RwQ24JpDzL4,Lastme hug diye 😂bhai khair koi bahut maja aaya❤❤,pranit more,neutral
RwQ24JpDzL4,"Bhai sachhi yaar...itna stress buster hai Pranit ka show 🥹❤️🫶 Logon ko jitna hate dena hai ...dene do ... Pranit tum mat rukna, we want your show ...We Love You 🫶 ❤🔥😭😭",pranit more,favor
RwQ24JpDzL4,"54:20 core dialogue ❤ 🥰🫶
Malti 💗",pranit more,neutral
RwQ24JpDzL4,"24:50 Pranit bhai be like:-sunai de rha h ,behra nhi hu mai😂😂",pranit more,neutral
RwQ24JpDzL4,35:35 Those who don't know she is Shreyas Iyer's Sister Shreshta Iyer 😅,pranit more,neutral
RwQ24JpDzL4,Sejal's voice 🔥53:41,pranit more,neutral
RwQ24JpDzL4,Last girl is not comfortable jacket de dete yaar,pranit more,neutral
RwQ24JpDzL4,Toh Pranit bhai ab India's got latent ya talent??😂,pranit more,neutral
RwQ24JpDzL4,Nobody noticed that shreshta is shreyas iyer sister,pranit more,neutral
RwQ24JpDzL4,27:16 Pranit is a very good person. He always respects artists. ❤,pranit more,favor
RwQ24JpDzL4,11:22 Prithvi Shaw 😂,pranit more,neutral
RwQ24JpDzL4,Number 1 show jiska sabka intejaar rehta ha every week and that is bhaus show The Pranit More show,pranit more,neutral
RwQ24JpDzL4,"Baaton Baaton me bhul bhuliyaa ke gaano me back ground dancer phir back hi rah gyi, Uske Bhai ka cake hi nahi Kata 😂😂",pranit more,against
RwQ24JpDzL4,27:25 pranit more ne bhut🤗 achi baat kahin or ek baat jo osko centre pai rkhne ki baat kahin ... Sayad yahi khuch❤ reason hai I like pranit bcz agr comedy sai hat kai dekhaa jaye to vo apni audience ka maja lete hai to respect bhi dete hai😊,pranit more,favor
RwQ24JpDzL4,"Aaj me library me bethkr ye video dekh rhi or lst me, mene kitni muskil se hasi cantrol kri 😂😂😂
Praneet bhai bhut MST😂👍",pranit more,favor
RwQ24JpDzL4,Pranit flirting skills! 1000/100 😂😂😂😂,pranit more,favor
RwQ24JpDzL4,46:49 Esa to CIA main bharti hona chahiye tha 😂😂😂,pranit more,against
RwQ24JpDzL4,Prithvi shaw ki maar di 😂😂,pranit more,against
RwQ24JpDzL4,Loved this vdo coz sreshta iyer hoti hyattt.. GOD BLESS SHREYASH IYER AND SRESHTA IYER 🧿♥️🙏🏼,pranit more,against
RwQ24JpDzL4,Bhai mbbs wali ladki cute tho thi... 😁,pranit more,neutral
RwQ24JpDzL4,bhai wo bechari back dancer ke bhaii ka birthday🥲,pranit more,neutral
RwQ24JpDzL4,Hindi chya show la bahutek marathich lok yetat 😂❤,pranit more,against
RwQ24JpDzL4,"36:33 bhai thanks hm nalle english jaante nhi ye baat tumhe bhi 
Dhyaan hai 😂 love you  bro❤",pranit more,neutral
RwQ24JpDzL4,"Mast Tha Ye Crowdwork Special😂
Btw Wo Love Poison Text Pighalte Hue Badiya Lagrha Hai 0:53🔥
2:00 Ek Aakh Badi Dusri Aakh Chhoti💀",pranit more,neutral
RwQ24JpDzL4,Waiting to see our favourite pair #MalNit together again onscreen ❤Always loved to see them together 🎉,pranit more,neutral
RwQ24JpDzL4,Bassi harsh ❌ pranit samay  ✅,pranit more,against
RwQ24JpDzL4,Just knowing people's story is more interesting other than what u say😂,pranit more,neutral
RwQ24JpDzL4,Pranit and his audience 💥🔝,pranit more,neutral
RwQ24JpDzL4,He know what audience like what they want to listen .   Smart 😂😂😂,pranit more,neutral
RwQ24JpDzL4,Saach me apki video dekh ke dil khush ho jata hai😊😊 sari tension gayab ho jaati hai 😅😅,pranit more,neutral
RwQ24JpDzL4,Pranit bahut helpful I fully support him,pranit more,favor
RwQ24JpDzL4,Shresta is too good 👍👍,pranit more,favor
oGdt3tzo074,BTech student assembly 🎉,tech career,favor
oGdt3tzo074,From tier ♾️ colleges assemble.....,tech career,neutral
oGdt3tzo074,"Facebook made boys, 
YouTube made boys,
And this girls made them🔥",tech career,neutral
oGdt3tzo074,BCA student Assemble☠️,tech career,neutral
oGdt3tzo074,"This is my biggest request 🙏
Please make beginner-friendly videos about system software / system engineering.
There is very little content on YouTube, and it would really help students like us who want to learn this field from the start 💻✨
Hope you understand!!  🙂",tech career,favor
oGdt3tzo074,"1000 videos clarity = 0️⃣
 this 1 video clarity =💯",tech career,against
oGdt3tzo074,I just gave my 12th exam and thankgod  youtube recommend me this ❤❤,tech career,neutral
oGdt3tzo074,"Please di make a full, detailed video on cybersecurity.",tech career,favor
oGdt3tzo074,Web development students mern . SIGMA Attendance 😊,tech career,neutral
oGdt3tzo074,MCA students Assemble ☠,tech career,against
oGdt3tzo074,Shradha KhaprA Ma'am❤ = Inspiration,tech career,neutral
oGdt3tzo074,Watching after 2 minutes of upload.,tech career,neutral
oGdt3tzo074,"You are my best didi for giving knowledge and keep supporting me for growth thak you 
Keep learning 
Keep exploring",tech career,favor
oGdt3tzo074,The editor did a great work 🤚🏻👏👏,tech career,favor
oGdt3tzo074,Very helpfull video ❤️,tech career,favor
oGdt3tzo074,Intro was amazing ❤,tech career,favor
oGdt3tzo074,Inka communnication bahut strong hai bhai log ❤,tech career,favor
oGdt3tzo074,"The most underrated Advisor, hats off shradha mam",tech career,favor
oGdt3tzo074,Please make a roadmap video for cloud engineering and explain the work please,tech career,neutral
oGdt3tzo074,Didi make a fresh video on what a student should choose in 2026  CSE CORE OR CSE WITH SPECIALIZATION WHILE TAKING ADMISSION IN B. TECH in 2026,tech career,neutral
oGdt3tzo074,"Thank you ma'am ❤, this video very good for me 🙏",tech career,favor
oGdt3tzo074,From tier 4 still watching.......,tech career,neutral
oGdt3tzo074,Very beautifully explained ma'am 😇,tech career,neutral
oGdt3tzo074,"Ma’am, this video really gave me hope. I want to share something honestly.

Right now, I am going through a very difficult financial situation. I have loan pressure, recently went through a medical operation, and because of all this, I am struggling to even focus on my studies.

But I have a strong vision — I want to build my career in tech, especially in Data Analytics / Data Science, and one day work in companies like Google or Microsoft or even build something of my own.

At this moment, I am ready to do any entry-level job in data analytics just to stabilize my financial condition and continue learning.

The biggest problem is that I have no guidance, no references, and I feel stuck.

If you could please guide me on:

- How to start from zero in my situation
- How to get my first job quickly
- What exactly I should focus on daily

It would truly mean a lot to me.

I am ready to work hard — I just need the right direction.

Thank you for inspiring people like me 🙏",tech career,favor
oGdt3tzo074,"Make a video on how QA (software testers) can grow in 2026. 
For both manual and automation tester. 
Also what companies still offer SDET role and scope of this job role.",tech career,neutral
oGdt3tzo074,Thank you mam for this knowledge.👍👍,tech career,neutral
oGdt3tzo074,so motivating thankyou ⭐🌟⚡🔥☀⚡,tech career,favor
oGdt3tzo074,Developer's enter the chat 🗿🙏🏻,tech career,neutral
oGdt3tzo074,I'm doing bsc and in 2nd year I'm starting software developing from now on let's see where it goes,tech career,neutral
oGdt3tzo074,Thank you mam❤. Bht achi clarity mili hai.,tech career,neutral
oGdt3tzo074,"Didi, I have to grow up to ur level.. I will work harder ❤",tech career,favor
oGdt3tzo074,"Thank you ma'am , I was also do confused during these times, thank u for making all the things clear ❤",tech career,neutral
oGdt3tzo074,Mam please provide guidelines from ECE students,tech career,neutral
oGdt3tzo074,Answer to every question is not important but answering to right questions is important,tech career,neutral
oGdt3tzo074,Mam we want DSA New series in java in summer vacation please mam❤❤❤,tech career,favor
oGdt3tzo074,Thank you mam for this helpful information I'm actually looking for this kind of video..,tech career,neutral
oGdt3tzo074,"Hello mam can u pls make a video on product management, requirements,opportunities,salary and other factors",tech career,neutral
oGdt3tzo074,Passion + determination,tech career,favor
oGdt3tzo074,7th sem no experience 🥲,tech career,against
oGdt3tzo074,Prime Students Assemble..,tech career,neutral
oGdt3tzo074,"Mam you are great 👍 . Mam please help me for the future guidance in CSE or other branch .
And please make a video on skill development during graduation",tech career,favor
oGdt3tzo074,"Aap ne java kaffi time pehly parhaiee thi, lekin aab aapka parhany ka aandaz bohat bohat better hogaya hai, kindly thora java per content update kar daien!",tech career,favor
oGdt3tzo074,Thank u so Mach mam itna achcha guidance dene ke liye 😅🎉,tech career,neutral
oGdt3tzo074,Detach and do it!!!!,tech career,against
oGdt3tzo074,BCA student 2026  attendance ❤🎉,tech career,neutral
oGdt3tzo074,Thank you so much ma'am for this wonderful guidance session ❤❤ thanks 🙏,tech career,neutral
oGdt3tzo074,For ai engineering role is dsa necessary if yes can I do it in python,tech career,neutral
oGdt3tzo074,"It's me class 10 student. Now, I'm going to study in class 11 , where I take Computer.",tech career,neutral
oGdt3tzo074,"B-tech Core guys {Non-CS }, attendance here 😊",tech career,neutral
oGdt3tzo074,"Thanks for ur great advice?
Going to apply for ShopKeeper Role ...",tech career,neutral
LhpZJwUboeI,"Get close to your parents, but not as close as beerbiceps
~Samay Raina",samay raina,favor
LhpZJwUboeI,Tera bhai still alive🫶🐉,samay raina,neutral
LhpZJwUboeI,"""If people stop laughing, they'll start asking questions"".  

                              ~ samay Raina",samay raina,favor
LhpZJwUboeI,"1:04:53 
The Best Line Of Samay's Father:- "" The Show Exist Because Of You, You Not Exist Because Of Show""",samay raina,favor
LhpZJwUboeI,"1. Bro made us cry twice and laugh a million times in the span of an hour and 20 mins 
2. Bro took stand for Apoorva 
3. Bro took stand for all women 
4. Bro took revenge for backlash on Ranveer's joke
5. Bro gave us wisdom that no one ever could.
6. Bro made an important statement about mental health and the irreversible damage it can do 
7. Bro revealed what Tanmay is for this community 
8. Bro exposed media and politics 
9. Bro exposed the harsh truth about fathers and them suppressing their emotions. 
10. Bro said what a mother really is. 
Conclusion: Bro was crayyyzyyyyy ❤🤘",samay raina,favor
LhpZJwUboeI,"""India is a country of contacts""
   - Tanmay bhat",samay raina,neutral
LhpZJwUboeI,"Others : Men are not loyal
Meanwhile Samay bhai with his shirt",samay raina,against
LhpZJwUboeI,Fun fact : comedians are more emotional they just can't show,samay raina,neutral
LhpZJwUboeI,Bro literally controlled his tears in the whole show,samay raina,neutral
LhpZJwUboeI,Netflix who? This is premium content 😭,samay raina,against
LhpZJwUboeI,"""Jokes are being taken more seriously than drugs.""
This was the deep one!",samay raina,against
LhpZJwUboeI,He is right .. south is very harsh to those who don't belong to south... Meanwhile northindians are not like that,samay raina,against
LhpZJwUboeI,Feels illegal watching this free😭,samay raina,against
LhpZJwUboeI,"""Internet is game we play to set high score in our bank accounts""
                                     ~ Samay raina",samay raina,against
LhpZJwUboeI,"Samay's standup comedy 💀
Samay's sit-down comedy 💀💀💀",samay raina,favor
LhpZJwUboeI,AURA OF THIS RED SHIRT WILL BROKE FIRE 🔥 ON STAGE 🗿🗿.....!!!,samay raina,favor
LhpZJwUboeI,"''If r*pe is inevitable, lie down and enjoy it'' said a sitting senior MLA (K.R Ramesh Kumar) in Karnataka Assembly. The statement was met with laughter by other members including the speaker. Till today the MLA not only roams free but enjoys all the luxuries a fking politician does! HE IS THE REAL THREAT, NOT THESE YOUNG GUYS",samay raina,against
LhpZJwUboeI,Government against fake case💀                                 Government against serious case🤡,samay raina,against
LhpZJwUboeI,The aura of this shirt 🗿🗿...,samay raina,neutral
LhpZJwUboeI,"Anyone still watching at 7:00 Am 
On 14/04/2026?",samay raina,neutral
LhpZJwUboeI,Beerbiceps :- The monk who sold Samay's ferrari 😂😂😂😂😂,samay raina,against
LhpZJwUboeI,"If you're mature enough you will realise the whole video was an emotional talk 
but because he was in character he had to put jokes inbetween",samay raina,neutral
LhpZJwUboeI,"-The show exists because of you . 
-You don't exists because of the Show 
                                                - Samay's Dad",samay raina,favor
LhpZJwUboeI,"Before this controversy, i only knew samay raina's name. 
After controversy, i am his fan. 
Watching this video 2nd time today. ❤❤❤❤❤❤",samay raina,favor
LhpZJwUboeI,My emotion during the video is be like 📈📉📈📉📈📉,samay raina,neutral
LhpZJwUboeI,"Anyone watching this at 1-3 am😭

Didn't expect this much likes damnn",samay raina,neutral
LhpZJwUboeI,Samay's COMEBACK FEELS SO SO FCKN PERSONAL.... 😭😭,samay raina,favor
LhpZJwUboeI,Movies ? This is premium content 😭🔥,samay raina,neutral
LhpZJwUboeI,"Nobody's talking about how supportive is balraj

Didn't expected this much likes",samay raina,against
LhpZJwUboeI,"""The monk who sold my ferrari!!""",samay raina,against
LhpZJwUboeI,"""The show exists because of you ,  you don't exists because of show ""

                                 ~samay raina ❤",samay raina,against
LhpZJwUboeI,He came back more powerful than ever!!!!!,samay raina,favor
LhpZJwUboeI,"How he able to control his emotions, I'm stunned 😭",samay raina,neutral
LhpZJwUboeI,"“Samay’s silence was loud, but this return was louder.”",samay raina,against
LhpZJwUboeI,"""Log hasna band krdenge na to sawal uthana shuru krdenge"" that line 🔥👏🏻",samay raina,against
LhpZJwUboeI,Thanks,samay raina,neutral
LhpZJwUboeI,"Irony is FIR filed against comedians for a joke a fuking joke.
But not a single FIR not even outrage for the r*pe and ac*d attack threats to apporva .
Welcome to India !!!",samay raina,against
LhpZJwUboeI,"No justice delivered in Murder , Rape , corruption case but Everyone wants to ban JOKES .",samay raina,against
LhpZJwUboeI,"""Last video before bed""
The video-💀",samay raina,neutral
LhpZJwUboeI,In his live show he also said that news media ka bhagwan koi insaan hai 🤣🤣🤣,samay raina,against
LhpZJwUboeI,"this was supposed to be a comedy show I didn't sign up for crying , samay 😭😭",samay raina,against
LhpZJwUboeI,Time to break the internet 🔥,samay raina,favor
LhpZJwUboeI,"This too shall pass !
                                    - Balraaj (the legend)

Edit -  itne likes. . . ( ye toh Crezzy hi hogya 🥹)",samay raina,neutral
LhpZJwUboeI,I don't comment generally but for this samay bhai u nailed it fire bro fire 💥,samay raina,favor
LhpZJwUboeI,"""Every joke is a tiny revolution.""
                                                     ~George Orwell
""Every revolution is a tiny joke.""
                                                     ~Indian Politics",samay raina,neutral
LhpZJwUboeI,WE GOT SAMAY RAINA COMEBACK BEFORE GTA VI,samay raina,favor
LhpZJwUboeI,BeerBiceps legit asked himself :  would you watch latent for the rest of your life OR would you join it once and stop it forever☠☠☠,samay raina,against
LhpZJwUboeI,43:03 he is in Anxiety currently. While doing the show. Still try his best to entertain us.,samay raina,neutral
LhpZJwUboeI,"""every revolution is a tiny joke""

               -- Samay Raina",samay raina,against
LhpZJwUboeI,"He turned his traumatic moments into jokes but the truth the emotions the sadness the hurt behind his voice was very visible, so strong man✋🏻😭",samay raina,neutral
LhpZJwUboeI,"Get close to your parents, but not as close as beerbiceps
~Samay Raina",samay raina,favor
LhpZJwUboeI,Tera bhai still alive🫶🐉,samay raina,neutral
LhpZJwUboeI,"""If people stop laughing, they'll start asking questions"".  

                              ~ samay Raina",samay raina,favor
LhpZJwUboeI,"1:04:53 
The Best Line Of Samay's Father:- "" The Show Exist Because Of You, You Not Exist Because Of Show""",samay raina,favor
LhpZJwUboeI,"1. Bro made us cry twice and laugh a million times in the span of an hour and 20 mins 
2. Bro took stand for Apoorva 
3. Bro took stand for all women 
4. Bro took revenge for backlash on Ranveer's joke
5. Bro gave us wisdom that no one ever could.
6. Bro made an important statement about mental health and the irreversible damage it can do 
7. Bro revealed what Tanmay is for this community 
8. Bro exposed media and politics 
9. Bro exposed the harsh truth about fathers and them suppressing their emotions. 
10. Bro said what a mother really is. 
Conclusion: Bro was crayyyzyyyyy ❤🤘",samay raina,favor
LhpZJwUboeI,"""India is a country of contacts""
   - Tanmay bhat",samay raina,neutral
LhpZJwUboeI,"Others : Men are not loyal
Meanwhile Samay bhai with his shirt",samay raina,against
LhpZJwUboeI,Fun fact : comedians are more emotional they just can't show,samay raina,neutral
LhpZJwUboeI,Bro literally controlled his tears in the whole show,samay raina,neutral
LhpZJwUboeI,Netflix who? This is premium content 😭,samay raina,against
LhpZJwUboeI,"""Jokes are being taken more seriously than drugs.""
This was the deep one!",samay raina,against
LhpZJwUboeI,He is right .. south is very harsh to those who don't belong to south... Meanwhile northindians are not like that,samay raina,against
LhpZJwUboeI,Feels illegal watching this free😭,samay raina,against
LhpZJwUboeI,"""Internet is game we play to set high score in our bank accounts""
                                     ~ Samay raina",samay raina,against
LhpZJwUboeI,"Samay's standup comedy 💀
Samay's sit-down comedy 💀💀💀",samay raina,favor
LhpZJwUboeI,AURA OF THIS RED SHIRT WILL BROKE FIRE 🔥 ON STAGE 🗿🗿.....!!!,samay raina,favor
LhpZJwUboeI,"''If r*pe is inevitable, lie down and enjoy it'' said a sitting senior MLA (K.R Ramesh Kumar) in Karnataka Assembly. The statement was met with laughter by other members including the speaker. Till today the MLA not only roams free but enjoys all the luxuries a fking politician does! HE IS THE REAL THREAT, NOT THESE YOUNG GUYS",samay raina,against
LhpZJwUboeI,Government against fake case💀                                 Government against serious case🤡,samay raina,against
LhpZJwUboeI,The aura of this shirt 🗿🗿...,samay raina,neutral
LhpZJwUboeI,"Anyone still watching at 7:00 Am 
On 14/04/2026?",samay raina,neutral
LhpZJwUboeI,Beerbiceps :- The monk who sold Samay's ferrari 😂😂😂😂😂,samay raina,against
LhpZJwUboeI,"If you're mature enough you will realise the whole video was an emotional talk 
but because he was in character he had to put jokes inbetween",samay raina,neutral
LhpZJwUboeI,"-The show exists because of you . 
-You don't exists because of the Show 
                                                - Samay's Dad",samay raina,favor
